trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
84,False,"{'a': 0.002, 'e': 0.986253609833596}",20,0,-123.82754380151522,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
85,False,"{'a': 0.002, 'e': 0.9859211602132415}",20,0,-131.87397672042607,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
86,False,"{'a': 0.002, 'e': 0.9855847669095608}",30,0,-197.96148997653268,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
87,False,"{'a': 0.002, 'e': 0.9852444312681263}",20,0,-38.598227778842286,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
88,False,"{'a': 0.002, 'e': 0.9849001546502806}",25,0,-157.20221924970986,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
89,False,"{'a': 0.002, 'e': 0.9845519384331295}",25,0,-174.85621368445914,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
90,False,"{'a': 0.002, 'e': 0.9841997840095373}",25,0,-145.44688890651554,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
91,False,"{'a': 0.002, 'e': 0.9838436927881214}",20,0,-106.62699950405855,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
92,False,"{'a': 0.002, 'e': 0.9834836661932461}",30,0,-120.48099506737242,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
93,False,"{'a': 0.002, 'e': 0.9831197056650174}",20,0,-99.49529875964282,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
94,False,"{'a': 0.002, 'e': 0.9827518126592768}",30,0,-123.68633934838435,"{0: 17, 1: 3, 2: 7, 3: 3, 4: 0}",0
95,False,"{'a': 0.002, 'e': 0.9823799886475959}",30,0,-239.70648862593578,"{0: 12, 1: 4, 2: 10, 3: 1, 4: 3}",0
96,False,"{'a': 0.002, 'e': 0.9820042351172703}",35,0,-258.89155517715756,"{0: 18, 1: 4, 2: 8, 3: 1, 4: 4}",0
97,False,"{'a': 0.002, 'e': 0.9816245535713135}",20,0,-154.005468692126,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
98,False,"{'a': 0.002, 'e': 0.9812409455284513}",20,0,-129.5022041597941,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
99,False,"{'a': 0.002, 'e': 0.9808534125231153}",20,0,-59.60956308607849,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
100,False,"{'a': 0.002, 'e': 0.9804619561054371}",20,0,-27.730716826474282,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
101,False,"{'a': 0.002, 'e': 0.9800665778412416}",20,0,-142.43702856537362,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
102,False,"{'a': 0.002, 'e': 0.9796672793120416}",20,0,-34.90823990393221,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
103,False,"{'a': 0.002, 'e': 0.9792640621150305}",25,0,-125.50787091581964,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
104,False,"{'a': 0.002, 'e': 0.9788569278630767}",20,0,-59.710492312368324,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
105,False,"{'a': 0.002, 'e': 0.9784458781847165}",20,0,-99.00837670770497,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
106,False,"{'a': 0.002, 'e': 0.9780309147241483}",20,0,-101.46952012093173,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
107,False,"{'a': 0.002, 'e': 0.9776120391412251}",20,0,-157.25773817019933,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
108,False,"{'a': 0.002, 'e': 0.9771892531114489}",25,0,-195.4885675602132,"{0: 13, 1: 2, 2: 4, 3: 4, 4: 2}",0
109,False,"{'a': 0.002, 'e': 0.9767625583259631}",20,0,-159.43758846836838,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
110,False,"{'a': 0.002, 'e': 0.9763319564915464}",20,0,-85.13575289002544,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
111,False,"{'a': 0.002, 'e': 0.9758974493306055}",30,0,-47.53493534659757,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
112,False,"{'a': 0.002, 'e': 0.9754590385811684}",25,0,-186.87028984442668,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
113,False,"{'a': 0.002, 'e': 0.9750167259968777}",25,0,-189.78246193480305,"{0: 13, 1: 3, 2: 3, 3: 4, 4: 2}",0
114,False,"{'a': 0.002, 'e': 0.974570513346983}",20,0,-103.0425816807646,"{0: 7, 1: 9, 2: 3, 3: 0, 4: 1}",0
115,False,"{'a': 0.002, 'e': 0.9741204024163344}",30,0,-115.9663766265858,"{0: 16, 1: 5, 2: 7, 3: 2, 4: 0}",0
116,False,"{'a': 0.002, 'e': 0.9736663950053749}",25,0,-124.5169264888117,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
117,False,"{'a': 0.002, 'e': 0.9732084929301336}",20,0,-23.28396942134124,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
118,False,"{'a': 0.002, 'e': 0.9727466980222181}",25,0,-57.66965126418837,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
119,False,"{'a': 0.002, 'e': 0.9722810121288076}",20,0,-145.52273358582048,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
120,False,"{'a': 0.002, 'e': 0.971811437112645}",20,0,-74.5968291517383,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
121,False,"{'a': 0.002, 'e': 0.9713379748520297}",35,0,-195.0561506069325,"{0: 19, 1: 6, 2: 5, 3: 3, 4: 2}",0
122,False,"{'a': 0.002, 'e': 0.97086062724081}",25,0,-149.1227718690248,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
123,False,"{'a': 0.002, 'e': 0.9703793961883759}",25,0,-208.54797705861588,"{0: 13, 1: 1, 2: 4, 3: 5, 4: 2}",0
124,False,"{'a': 0.002, 'e': 0.9698942836196508}",20,8,-56.65881811408143,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
125,False,"{'a': 0.002, 'e': 0.9694052914750845}",35,0,-208.8270219840531,"{0: 20, 1: 3, 2: 8, 3: 1, 4: 3}",0
126,False,"{'a': 0.002, 'e': 0.9689124217106447}",20,0,-134.7421430916315,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
127,False,"{'a': 0.002, 'e': 0.9684156762978101}",20,0,-104.70768836240582,"{0: 8, 1: 5, 2: 5, 3: 2, 4: 0}",0
128,False,"{'a': 0.002, 'e': 0.9679150572235615}",25,0,-199.22493817603012,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
129,False,"{'a': 0.002, 'e': 0.9674105664903746}",30,0,-93.5338514031445,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
130,False,"{'a': 0.002, 'e': 0.9669022061162116}",20,0,-166.3081172330325,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
131,False,"{'a': 0.002, 'e': 0.9663899781345132}",25,0,-176.78189080486385,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
132,False,"{'a': 0.002, 'e': 0.9658738845941909}",20,5,-53.59664108671856,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
133,False,"{'a': 0.002, 'e': 0.965353927559618}",20,0,-113.86670860161018,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
134,False,"{'a': 0.002, 'e': 0.9648301091106221}",20,0,-87.88611251468483,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
135,False,"{'a': 0.002, 'e': 0.9643024313424761}",25,5,-57.34775312341802,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",1
136,False,"{'a': 0.002, 'e': 0.9637708963658905}",20,0,-182.059080350631,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
137,False,"{'a': 0.002, 'e': 0.9632355063070045}",20,0,-91.72096386695793,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
138,False,"{'a': 0.002, 'e': 0.9626962633073776}",20,0,-74.39617919466232,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
139,False,"{'a': 0.002, 'e': 0.9621531695239809}",35,0,-172.32811202073074,"{0: 22, 1: 4, 2: 6, 3: 0, 4: 3}",0
140,False,"{'a': 0.002, 'e': 0.9616062271291891}",20,0,-147.66818442395547,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
141,False,"{'a': 0.002, 'e': 0.9610554383107709}",20,0,-59.22821497822021,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
142,False,"{'a': 0.002, 'e': 0.9605008052718809}",25,0,-145.158749115317,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
143,False,"{'a': 0.002, 'e': 0.9599423302310505}",30,0,-199.35334284095177,"{0: 13, 1: 6, 2: 8, 3: 1, 4: 2}",0
144,False,"{'a': 0.002, 'e': 0.959380015422179}",20,0,-56.13161255957968,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
145,False,"{'a': 0.002, 'e': 0.9588138630945251}",20,3,-125.7413855625447,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 2}",1
146,False,"{'a': 0.002, 'e': 0.9582438755126972}",25,0,-137.56074904718412,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
147,False,"{'a': 0.002, 'e': 0.9576700549566448}",30,0,-147.65189137926856,"{0: 19, 1: 1, 2: 5, 3: 4, 4: 1}",0
148,False,"{'a': 0.002, 'e': 0.9570924037216496}",30,0,-113.56306093642638,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
149,False,"{'a': 0.002, 'e': 0.9565109241183156}",30,0,-223.4204543201336,"{0: 16, 1: 2, 2: 5, 3: 5, 4: 2}",0
150,False,"{'a': 0.002, 'e': 0.9559256184725605}",25,0,-94.43677343750974,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
151,False,"{'a': 0.002, 'e': 0.955336489125606}",20,0,-141.08631806478297,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
152,False,"{'a': 0.002, 'e': 0.9547435384339689}",35,0,-284.1139225265804,"{0: 18, 1: 4, 2: 5, 3: 5, 4: 3}",0
153,False,"{'a': 0.002, 'e': 0.9541467687694509}",20,0,-78.84121967577464,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
154,False,"{'a': 0.002, 'e': 0.9535461825191301}",30,4,-94.58447701771516,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 2}",1
155,False,"{'a': 0.002, 'e': 0.9529417820853506}",30,14,-12.329997860209987,"{0: 11, 1: 4, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.002, 'e': 0.9523335698857134}",30,0,-142.79587935719292,"{0: 16, 1: 8, 2: 4, 3: 0, 4: 2}",0
157,False,"{'a': 0.002, 'e': 0.9517215483530664}",25,0,-58.82200405524644,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
158,False,"{'a': 0.002, 'e': 0.951105719935495}",25,0,-117.96026057122998,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
159,False,"{'a': 0.002, 'e': 0.9504860870963119}",25,1,-145.90904076209,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 1}",1
160,False,"{'a': 0.002, 'e': 0.9498626523140478}",20,16,7.656363587430294,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.002, 'e': 0.9492354180824408}",25,0,-83.44904573415756,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
162,False,"{'a': 0.002, 'e': 0.9486043869104273}",25,0,-182.01943255930343,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",1
163,False,"{'a': 0.002, 'e': 0.9479695613221308}",30,0,-198.64792513378978,"{0: 16, 1: 2, 2: 8, 3: 2, 4: 2}",0
164,False,"{'a': 0.002, 'e': 0.9473309438568531}",25,0,-109.79610919536168,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
165,False,"{'a': 0.002, 'e': 0.9466885370690631}",25,0,-102.12614943509418,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
166,False,"{'a': 0.002, 'e': 0.946042343528387}",30,0,-127.85533341774837,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
167,False,"{'a': 0.002, 'e': 0.9453923658195982}",25,7,-19.30146811416176,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
168,False,"{'a': 0.002, 'e': 0.9447386065426066}",25,13,-7.157255232648272,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.002, 'e': 0.9440810683124485}",20,0,-245.09196295194758,"{0: 8, 1: 1, 2: 5, 3: 2, 4: 4}",0
170,False,"{'a': 0.002, 'e': 0.9434197537592759}",25,0,-77.1487447524881,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",1
171,False,"{'a': 0.002, 'e': 0.9427546655283462}",20,0,-26.66315507318679,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
172,False,"{'a': 0.002, 'e': 0.9420858062800114}",25,12,12.880363261392336,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.002, 'e': 0.9414131786897075}",20,0,-212.65377019846187,"{0: 9, 1: 2, 2: 3, 3: 3, 4: 3}",0
174,False,"{'a': 0.002, 'e': 0.9407367854479443}",25,0,-132.76222166483691,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
175,False,"{'a': 0.002, 'e': 0.9400566292602934}",25,0,-70.99448909466608,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
176,False,"{'a': 0.002, 'e': 0.9393727128473789}",30,0,-226.3919397332659,"{0: 16, 1: 4, 2: 6, 3: 0, 4: 4}",0
177,False,"{'a': 0.002, 'e': 0.9386850389448655}",20,0,-82.51764424834724,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
178,False,"{'a': 0.002, 'e': 0.937993610303448}",25,0,-72.17825498469277,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
179,False,"{'a': 0.002, 'e': 0.9372984296888399}",20,0,-133.3298682649825,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
180,False,"{'a': 0.002, 'e': 0.9365994998817627}",30,0,-185.8502411508499,"{0: 16, 1: 6, 2: 3, 3: 3, 4: 2}",0
181,False,"{'a': 0.002, 'e': 0.9358968236779348}",25,0,-55.915043530869696,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
182,False,"{'a': 0.002, 'e': 0.9351904038880602}",25,8,-106.81768546779442,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 2}",1
183,False,"{'a': 0.002, 'e': 0.9344802433378168}",35,0,-143.58230340570333,"{0: 22, 1: 6, 2: 5, 3: 0, 4: 2}",0
