trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1314,False,"{'a': 0.009, 'e': 0.7321177375726939}",20,0,-94.22572941157021,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
1315,False,"{'a': 0.009, 'e': 0.7382186072368667}",25,16,-13.875485552824406,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
1316,False,"{'a': 0.009, 'e': 0.7442596815974734}",30,0,-266.09168511915743,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 5}",0
1317,False,"{'a': 0.009, 'e': 0.7502404713307935}",20,0,-62.37532095739846,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
1318,False,"{'a': 0.009, 'e': 0.7561604919961287}",25,10,-64.80668705080598,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 0}",1
1319,False,"{'a': 0.009, 'e': 0.7620192640750407}",20,0,-101.94781057498649,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
1320,False,"{'a': 0.009, 'e': 0.7678163130101967}",20,0,-11.038171086863247,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1321,False,"{'a': 0.009, 'e': 0.7735511692438013}",20,0,-82.60417816644627,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
1322,False,"{'a': 0.009, 'e': 0.779223368255635}",20,0,-36.859719809032626,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1323,False,"{'a': 0.009, 'e': 0.7848324506006793}",25,0,-12.882615345892392,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1324,False,"{'a': 0.009, 'e': 0.7903779619463298}",20,0,-94.16188093028813,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
1325,False,"{'a': 0.009, 'e': 0.7958594531092018}",20,0,-72.48918445822846,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
1326,False,"{'a': 0.009, 'e': 0.8012764800915069}",25,0,-104.7120972299686,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
1327,False,"{'a': 0.009, 'e': 0.8066286041170213}",30,10,-142.29481941494086,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",1
1328,False,"{'a': 0.009, 'e': 0.8119153916666253}",30,0,-117.59844652015322,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
1329,False,"{'a': 0.009, 'e': 0.8171364145134177}",25,10,-41.51483788753642,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
1330,False,"{'a': 0.009, 'e': 0.8222912497574016}",30,0,-123.59848425844147,"{0: 16, 1: 3, 2: 9, 3: 2, 4: 0}",0
1331,False,"{'a': 0.009, 'e': 0.8273794798597429}",25,2,-161.46778188804305,"{0: 11, 1: 2, 2: 7, 3: 1, 4: 2}",1
1332,False,"{'a': 0.009, 'e': 0.8324006926765839}",20,0,-33.53374372319372,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1333,False,"{'a': 0.009, 'e': 0.837354481492432}",20,0,-104.29742559320421,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1334,False,"{'a': 0.009, 'e': 0.8422404450531016}",20,5,-17.44092399511109,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1335,False,"{'a': 0.009, 'e': 0.8470581875982145}",20,0,-158.72867614974177,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
1336,False,"{'a': 0.009, 'e': 0.8518073188932608}",20,0,-110.71169893757974,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1337,False,"{'a': 0.009, 'e': 0.8564874542612011}",20,0,-62.92795469700576,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1338,False,"{'a': 0.009, 'e': 0.8610982146136296}",25,1,-77.586908425573,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 1}",1
1339,False,"{'a': 0.009, 'e': 0.8656392264814785}",20,2,-99.50713516273025,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
1340,False,"{'a': 0.009, 'e': 0.8701101220452685}",20,0,-57.49237506566526,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1341,False,"{'a': 0.009, 'e': 0.8745105391649051}",20,0,-92.24400580676857,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1342,False,"{'a': 0.009, 'e': 0.8788401214090067}",25,0,-126.84211009872084,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
1343,False,"{'a': 0.009, 'e': 0.8830985180837787}",25,0,-177.64019620496518,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
1344,False,"{'a': 0.009, 'e': 0.8872853842614188}",30,0,-116.18052153554633,"{0: 15, 1: 8, 2: 6, 3: 0, 4: 1}",0
1345,False,"{'a': 0.009, 'e': 0.8914003808080547}",20,0,-133.82022415674294,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
1346,False,"{'a': 0.009, 'e': 0.895443174411218}",20,0,-44.253167545825676,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
1347,False,"{'a': 0.009, 'e': 0.8994134376068361}",25,0,-99.52584860420274,"{0: 13, 1: 5, 2: 5, 3: 2, 4: 0}",0
1348,False,"{'a': 0.009, 'e': 0.9033108488057611}",30,0,-66.86021433498414,"{0: 18, 1: 8, 2: 3, 3: 1, 4: 0}",0
1349,False,"{'a': 0.009, 'e': 0.9071350923198166}",25,13,-70.51608160218946,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 1}",1
1350,False,"{'a': 0.009, 'e': 0.9108858583873684}",20,0,-168.3131481088137,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
1351,False,"{'a': 0.009, 'e': 0.9145628431984169}",20,0,-63.67624510855798,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1352,False,"{'a': 0.009, 'e': 0.9181657489192022}",25,0,-121.39187320547708,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
1353,False,"{'a': 0.009, 'e': 0.9216942837163309}",30,0,-42.92221152593304,"{0: 23, 1: 4, 2: 1, 3: 2, 4: 0}",0
1354,False,"{'a': 0.009, 'e': 0.9251481617804135}",35,0,-108.84287157399348,"{0: 25, 1: 1, 2: 7, 3: 1, 4: 1}",0
1355,False,"{'a': 0.009, 'e': 0.9285271033492153}",20,0,-137.27362914028785,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
1356,False,"{'a': 0.009, 'e': 0.931830834730316}",25,0,-61.07002152435477,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1357,False,"{'a': 0.009, 'e': 0.9350590883232813}",20,0,-66.2019656860748,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1358,False,"{'a': 0.009, 'e': 0.9382116026413346}",20,0,-132.0770782443135,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
1359,False,"{'a': 0.009, 'e': 0.9412881223325398}",25,0,-110.82593282346936,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1360,False,"{'a': 0.009, 'e': 0.9442883982004839}",20,0,-131.9953846649823,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
1361,False,"{'a': 0.009, 'e': 0.9472121872244614}",30,0,-79.31930301404762,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
1362,False,"{'a': 0.009, 'e': 0.9500592525791614}",30,0,-166.52814980645212,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
1363,False,"{'a': 0.009, 'e': 0.9528293636538457}",25,0,-56.642776679850016,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1364,False,"{'a': 0.009, 'e': 0.9555222960710322}",30,5,-101.5459512344575,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",1
1365,False,"{'a': 0.009, 'e': 0.9581378317046674}",25,0,-101.86896663748935,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
1366,False,"{'a': 0.009, 'e': 0.9606757586977943}",30,0,-174.0403349842306,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
1367,False,"{'a': 0.009, 'e': 0.9631358714797154}",20,8,4.784448483372865,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.009, 'e': 0.9655179707826397}",20,9,-24.7608346265783,"{0: 7, 1: 3, 2: 0, 3: 1, 4: 0}",1
1369,False,"{'a': 0.009, 'e': 0.9678218636578261}",20,0,-45.297893146199385,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1370,False,"{'a': 0.009, 'e': 0.9700473634912115}",30,0,-206.66798460480507,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
1371,False,"{'a': 0.009, 'e': 0.9721942900185255}",20,9,-18.337831012717622,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1372,False,"{'a': 0.009, 'e': 0.9742624693398942}",20,1,-77.64624021319302,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
1373,False,"{'a': 0.009, 'e': 0.9762517339339231}",20,0,-71.07638901314573,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1374,False,"{'a': 0.009, 'e': 0.9781619226712674}",25,0,-166.32989487000717,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
1375,False,"{'a': 0.009, 'e': 0.979992880827684}",20,0,-101.2886990060979,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
1376,False,"{'a': 0.009, 'e': 0.9817444600965628}",30,0,-219.83684292902646,"{0: 14, 1: 2, 2: 9, 3: 3, 4: 2}",0
1377,False,"{'a': 0.009, 'e': 0.9834165186009415}",20,0,-108.13986214025888,"{0: 12, 1: 3, 2: 1, 3: 3, 4: 1}",0
1378,False,"{'a': 0.009, 'e': 0.985008920904995}",30,0,-215.78875679766188,"{0: 15, 1: 4, 2: 7, 3: 1, 4: 3}",0
1379,False,"{'a': 0.009, 'e': 0.9865215380250074}",25,0,-205.26979122968626,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
1380,False,"{'a': 0.009, 'e': 0.9879542474398191}",20,0,-65.45036196992768,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1381,False,"{'a': 0.009, 'e': 0.9893069331007505}",20,0,-108.07275835704925,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
1382,False,"{'a': 0.009, 'e': 0.9905794854410026}",20,0,-43.90865607809261,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1383,False,"{'a': 0.009, 'e': 0.9917718013845322}",25,0,-117.22889118341784,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
1384,False,"{'a': 0.009, 'e': 0.9928837843543994}",25,0,-105.9385486673677,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
1385,False,"{'a': 0.009, 'e': 0.9939153442805916}",20,0,-176.50952154160854,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
1386,False,"{'a': 0.009, 'e': 0.9948663976073188}",20,0,-52.569614982583836,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1387,False,"{'a': 0.009, 'e': 0.9957368672997814}",25,0,-183.1315606602626,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
1388,False,"{'a': 0.009, 'e': 0.9965266828504106}",20,11,-64.15829700397079,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
1389,False,"{'a': 0.009, 'e': 0.9972357802845783}",20,0,-158.178268435902,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
1390,False,"{'a': 0.009, 'e': 0.9978641021657801}",20,12,-20.04730033777176,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1391,False,"{'a': 0.009, 'e': 0.9984115976002873}",20,0,-157.60994801243064,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
1392,False,"{'a': 0.009, 'e': 0.9988782222412689}",30,5,-88.29144247132741,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",1
1393,False,"{'a': 0.009, 'e': 0.9992639382923841}",20,0,-92.94417179079811,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
1394,False,"{'a': 0.009, 'e': 0.9995687145108438}",25,0,-137.47043652450145,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
1395,False,"{'a': 0.009, 'e': 0.9997925262099407}",20,0,-22.901674187760808,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1396,False,"{'a': 0.009, 'e': 0.9999353552610498}",35,0,-192.28529736524513,"{0: 20, 1: 4, 2: 6, 3: 3, 4: 2}",0
1397,False,"{'a': 0.009, 'e': 0.9999971900950959}",25,0,-114.97620079052709,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1398,False,"{'a': 0.009, 'e': 0.9999780257034914}",20,0,-82.51062218512652,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1399,False,"{'a': 0.009, 'e': 0.9998778636385413}",35,16,-151.05580964322226,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 2}",1
1400,False,"{'a': 0.009, 'e': 0.9996967120133182}",25,0,-149.62205523252405,"{0: 15, 1: 1, 2: 4, 3: 4, 4: 1}",0
1401,False,"{'a': 0.009, 'e': 0.9994345855010047}",20,0,-119.81853770366341,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
1402,False,"{'a': 0.009, 'e': 0.9990915053337052}",25,0,-213.94402101645062,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
1403,False,"{'a': 0.009, 'e': 0.9986674993007253}",25,0,-129.11156598334708,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
1404,False,"{'a': 0.009, 'e': 0.9981626017463221}",25,0,-185.60926385195188,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
1405,False,"{'a': 0.009, 'e': 0.9975768535669213}",25,0,-175.6076004547279,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
1406,False,"{'a': 0.009, 'e': 0.9969103022078053}",25,0,-117.13962325407051,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
1407,False,"{'a': 0.009, 'e': 0.9961630016592696}",25,0,-182.84179197801933,"{0: 10, 1: 4, 2: 8, 3: 1, 4: 2}",0
1408,False,"{'a': 0.009, 'e': 0.9953350124522504}",25,0,-198.41480678526761,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
1409,False,"{'a': 0.009, 'e': 0.9944264016534203}",20,0,-129.42908904480998,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
1410,False,"{'a': 0.009, 'e': 0.9934372428597575}",30,0,-133.60031194028247,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
1411,False,"{'a': 0.009, 'e': 0.9923676161925834}",35,0,-234.6858830433638,"{0: 20, 1: 3, 2: 6, 3: 3, 4: 3}",0
1412,False,"{'a': 0.009, 'e': 0.9912176082910732}",35,0,-242.84884542153986,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 4}",0
1413,False,"{'a': 0.009, 'e': 0.9899873123052384}",20,0,-32.8029054246957,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1414,False,"{'a': 0.009, 'e': 0.9886768278883807}",25,0,-80.42657744388892,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
1415,False,"{'a': 0.009, 'e': 0.9872862611890217}",20,11,-20.516158162857383,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
1416,False,"{'a': 0.009, 'e': 0.9858157248423037}",20,0,-104.26441719086824,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
1417,False,"{'a': 0.009, 'e': 0.9842653379608668}",20,0,-112.36490538152744,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
1418,False,"{'a': 0.009, 'e': 0.9826352261252009}",25,0,-104.3894511676076,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1419,False,"{'a': 0.009, 'e': 0.980925521373473}",20,7,-29.88260001999436,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
1420,False,"{'a': 0.009, 'e': 0.9791363621908333}",25,0,-93.59620134574227,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
1421,False,"{'a': 0.009, 'e': 0.9772678934981976}",25,0,-121.10529591577595,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
1422,False,"{'a': 0.009, 'e': 0.9753202666405083}",20,0,-111.67325133408482,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1423,False,"{'a': 0.009, 'e': 0.9732936393744764}",25,0,-105.94247627487995,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
1424,False,"{'a': 0.009, 'e': 0.9711881758558016}",20,10,-24.510134343810357,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
