trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
31,False,"{'a': 0.001, 'e': 0.9995500337489875}",20,0,-81.12999097553924,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
32,False,"{'a': 0.001, 'e': 0.999519538478809}",25,4,-111.45434115779209,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 1}",1
33,False,"{'a': 0.001, 'e': 0.9994880436891754}",30,0,-152.91530485397223,"{0: 15, 1: 2, 2: 10, 3: 3, 4: 0}",0
34,False,"{'a': 0.001, 'e': 0.9994555494115813}",25,0,-138.1585958028112,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
35,False,"{'a': 0.001, 'e': 0.9994220556785212}",20,0,-84.02091333870116,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
36,False,"{'a': 0.001, 'e': 0.9993875625234886}",20,0,-66.80550580226024,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
37,False,"{'a': 0.001, 'e': 0.9993520699809768}",20,0,-206.98921070628842,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
38,False,"{'a': 0.001, 'e': 0.9993155780864782}",30,0,-209.39142948733127,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
39,False,"{'a': 0.001, 'e': 0.9992780868764849}",30,0,-203.3921059019683,"{0: 13, 1: 6, 2: 7, 3: 2, 4: 2}",0
40,False,"{'a': 0.001, 'e': 0.999239596388488}",20,0,-70.07145584026037,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.001, 'e': 0.9992001066609779}",25,0,-148.6011767335888,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
42,False,"{'a': 0.001, 'e': 0.9991596177334445}",20,0,-65.69417710542837,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
43,False,"{'a': 0.001, 'e': 0.9991181296463766}",25,0,-100.85103041946053,"{0: 16, 1: 5, 2: 1, 3: 2, 4: 1}",0
44,False,"{'a': 0.001, 'e': 0.9990756424412622}",20,0,-71.25292506820965,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
45,False,"{'a': 0.001, 'e': 0.9990321561605888}",20,0,-79.61950124304518,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
46,False,"{'a': 0.001, 'e': 0.9989876708478425}",20,0,-41.22159692908344,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
47,False,"{'a': 0.001, 'e': 0.9989421865475084}",20,0,-94.4887419609646,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
48,False,"{'a': 0.001, 'e': 0.9988957033050712}",25,0,-258.3655544099787,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 5}",0
49,False,"{'a': 0.001, 'e': 0.9988482211670138}",25,0,-65.6060679423269,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
50,False,"{'a': 0.001, 'e': 0.9987997401808185}",20,0,-97.5387628431881,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
51,False,"{'a': 0.001, 'e': 0.9987502603949663}",20,0,-109.98662260817036,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
52,False,"{'a': 0.001, 'e': 0.9986997818589368}",20,0,-163.59414466078866,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
53,False,"{'a': 0.001, 'e': 0.9986483046232089}",30,0,-168.34339734448253,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
54,False,"{'a': 0.001, 'e': 0.9985958287392593}",30,0,-146.7272726570837,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
55,False,"{'a': 0.001, 'e': 0.9985423542595644}",20,0,-100.02364570619918,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
56,False,"{'a': 0.001, 'e': 0.9984878812375985}",20,0,-40.82939446309547,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.001, 'e': 0.9984324097278344}",20,0,-46.14917187750559,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
58,False,"{'a': 0.001, 'e': 0.9983759397857438}",25,0,-50.957750255061185,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
59,False,"{'a': 0.001, 'e': 0.9983184714677966}",20,0,-92.08582467891395,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
60,False,"{'a': 0.001, 'e': 0.9982600048314613}",30,0,-198.194414633034,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
61,False,"{'a': 0.001, 'e': 0.9982005399352042}",25,0,-215.1324584251898,"{0: 8, 1: 3, 2: 11, 3: 1, 4: 2}",0
62,False,"{'a': 0.001, 'e': 0.9981400768384904}",25,0,-78.88046398597524,"{0: 17, 1: 3, 2: 2, 3: 3, 4: 0}",0
63,False,"{'a': 0.001, 'e': 0.9980786156017829}",20,0,-126.9687458365209,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
64,False,"{'a': 0.001, 'e': 0.9980161562865429}",25,0,-69.66706365518438,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
65,False,"{'a': 0.001, 'e': 0.99795269895523}",20,0,-86.649221922089,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
66,False,"{'a': 0.001, 'e': 0.9978882436713011}",20,0,-184.32209830778956,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",1
67,False,"{'a': 0.001, 'e': 0.9978227904992117}",20,0,-214.59609956885402,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
68,False,"{'a': 0.001, 'e': 0.9977563395044151}",20,0,-83.34341703095922,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
69,False,"{'a': 0.001, 'e': 0.9976888907533621}",20,0,-108.65007287351915,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
70,False,"{'a': 0.001, 'e': 0.9976204443135014}",20,0,-152.9254853859174,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
71,False,"{'a': 0.001, 'e': 0.9975510002532796}",25,0,-176.43533649344826,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
72,False,"{'a': 0.001, 'e': 0.9974805586421406}",20,0,-85.08565485552087,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
73,False,"{'a': 0.001, 'e': 0.9974091195505261}",20,0,-163.14515104543133,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
74,False,"{'a': 0.001, 'e': 0.9973366830498752}",20,0,-103.80188191305194,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
75,False,"{'a': 0.001, 'e': 0.9972632492126244}",30,0,-86.66625382702026,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
76,False,"{'a': 0.001, 'e': 0.9971888181122075}",20,0,-165.61005870552503,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
77,False,"{'a': 0.001, 'e': 0.9971133898230555}",25,15,-96.41354736164335,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 2}",1
78,False,"{'a': 0.001, 'e': 0.9970369644205967}",20,0,-99.69599558240301,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
79,False,"{'a': 0.001, 'e': 0.9969595419812568}",30,0,-183.24449386729944,"{0: 18, 1: 1, 2: 6, 3: 3, 4: 2}",0
80,False,"{'a': 0.001, 'e': 0.9968811225824579}",25,0,-123.30115366660992,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
81,False,"{'a': 0.001, 'e': 0.9968017063026194}",30,0,-151.58919594609037,"{0: 14, 1: 5, 2: 10, 3: 0, 4: 1}",0
82,False,"{'a': 0.001, 'e': 0.9967212932211577}",35,0,-136.13850214141902,"{0: 17, 1: 12, 2: 5, 3: 0, 4: 1}",0
83,False,"{'a': 0.001, 'e': 0.9966398834184859}",20,0,-140.2341457014816,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
84,False,"{'a': 0.001, 'e': 0.9965574769760137}",20,0,-107.71880603614156,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
85,False,"{'a': 0.001, 'e': 0.9964740739761475}",30,0,-261.41289550089164,"{0: 15, 1: 1, 2: 9, 3: 1, 4: 4}",0
86,False,"{'a': 0.001, 'e': 0.9963896745022904}",20,0,-115.1346022031085,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
87,False,"{'a': 0.001, 'e': 0.996304278638842}",25,0,-104.6892524918551,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
88,False,"{'a': 0.001, 'e': 0.9962178864711978}",20,0,-143.6655061437063,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
89,False,"{'a': 0.001, 'e': 0.9961304980857502}",25,0,-80.6207103858182,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.001, 'e': 0.9960421135698875}",30,0,-172.95357238174626,"{0: 15, 1: 4, 2: 9, 3: 0, 4: 2}",0
91,False,"{'a': 0.001, 'e': 0.9959527330119943}",20,0,-201.63784946374307,"{0: 10, 1: 1, 2: 3, 3: 3, 4: 3}",0
92,False,"{'a': 0.001, 'e': 0.9958623565014509}",25,0,-163.23319908965775,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
93,False,"{'a': 0.001, 'e': 0.9957709841286342}",30,9,-119.91303445686071,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 2}",1
94,False,"{'a': 0.001, 'e': 0.9956786159849162}",20,0,-98.51722467323339,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
95,False,"{'a': 0.001, 'e': 0.9955852521626654}",20,0,-106.49487935924061,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
96,False,"{'a': 0.001, 'e': 0.9954908927552453}",20,0,-96.37459028382912,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
97,False,"{'a': 0.001, 'e': 0.9953955378570153}",20,0,-109.78916452000735,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
98,False,"{'a': 0.001, 'e': 0.9952991875633305}",20,0,-69.27323310968664,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
99,False,"{'a': 0.001, 'e': 0.995201841970541}",25,0,-104.21336382886336,"{0: 12, 1: 9, 2: 3, 3: 0, 4: 1}",0
100,False,"{'a': 0.001, 'e': 0.9951035011759926}",20,0,-147.32995746394747,"{0: 6, 1: 7, 2: 4, 3: 2, 4: 1}",0
101,False,"{'a': 0.001, 'e': 0.9950041652780257}",20,0,-110.41177888712035,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
102,False,"{'a': 0.001, 'e': 0.9949038343759766}",20,1,-145.36650440945462,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 2}",1
103,False,"{'a': 0.001, 'e': 0.994802508570176}",30,0,-187.36269807823493,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
104,False,"{'a': 0.001, 'e': 0.9947001879619498}",20,0,-94.99030067135114,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
105,False,"{'a': 0.001, 'e': 0.9945968726536185}",30,0,-104.5097698423534,"{0: 18, 1: 6, 2: 5, 3: 0, 4: 1}",0
106,False,"{'a': 0.001, 'e': 0.9944925627484974}",20,0,-128.52224915796316,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
107,False,"{'a': 0.001, 'e': 0.9943872583508965}",20,0,-88.17600792909552,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
108,False,"{'a': 0.001, 'e': 0.9942809595661201}",20,0,-98.45763033000587,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
109,False,"{'a': 0.001, 'e': 0.9941736665004669}",20,0,-160.69043819742254,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 3}",0
110,False,"{'a': 0.001, 'e': 0.9940653792612301}",20,0,-222.48817194788413,"{0: 8, 1: 2, 2: 4, 3: 3, 4: 3}",0
111,False,"{'a': 0.001, 'e': 0.9939560979566968}",30,0,-175.60809029207132,"{0: 20, 1: 2, 2: 3, 3: 2, 4: 3}",0
112,False,"{'a': 0.001, 'e': 0.9938458226961485}",20,0,-112.18882079734611,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
113,False,"{'a': 0.001, 'e': 0.9937345535898603}",20,0,-117.85691940022583,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
114,False,"{'a': 0.001, 'e': 0.9936222907491012}",20,0,-120.0978316569932,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
115,False,"{'a': 0.001, 'e': 0.9935090342861344}",30,0,-182.3803930719905,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0
116,False,"{'a': 0.001, 'e': 0.9933947843142158}",20,0,-32.424054646443324,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
117,False,"{'a': 0.001, 'e': 0.9932795409475959}",20,0,-77.93811087924814,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
118,False,"{'a': 0.001, 'e': 0.9931633043015177}",20,0,-94.13529691383833,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
119,False,"{'a': 0.001, 'e': 0.993046074492218}",20,0,-84.42286685479299,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
120,False,"{'a': 0.001, 'e': 0.9929278516369265}",20,0,-75.59571889739308,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
121,False,"{'a': 0.001, 'e': 0.9928086358538663}",25,0,-149.99292256030284,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
122,False,"{'a': 0.001, 'e': 0.9926884272622528}",25,0,-147.69899403055618,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
123,False,"{'a': 0.001, 'e': 0.9925672259822949}",30,0,-257.92392330747174,"{0: 14, 1: 6, 2: 4, 3: 2, 4: 4}",0
124,False,"{'a': 0.001, 'e': 0.9924450321351935}",20,0,-102.07735040910144,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
125,False,"{'a': 0.001, 'e': 0.9923218458431429}",25,0,-97.58677800554186,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
126,False,"{'a': 0.001, 'e': 0.992197667229329}",25,0,-73.1441819871065,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.001, 'e': 0.9920724964179307}",20,0,-117.89704495125963,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
128,False,"{'a': 0.001, 'e': 0.9919463335341185}",20,0,-109.17308407476277,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
129,False,"{'a': 0.001, 'e': 0.9918191787040556}",20,0,-28.99816616686305,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
130,False,"{'a': 0.001, 'e': 0.9916910320548965}",25,0,-68.52854793168953,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
131,False,"{'a': 0.001, 'e': 0.9915618937147881}",30,0,-205.0764441672792,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
132,False,"{'a': 0.001, 'e': 0.9914317638128685}",20,0,-118.71597092354251,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
133,False,"{'a': 0.001, 'e': 0.9913006424792677}",30,0,-174.32799964991793,"{0: 15, 1: 7, 2: 5, 3: 1, 4: 2}",0
134,False,"{'a': 0.001, 'e': 0.9911685298451072}",20,0,-271.396240058583,"{0: 9, 1: 2, 2: 1, 3: 3, 4: 5}",0
135,False,"{'a': 0.001, 'e': 0.9910354260424993}",20,0,-77.0365164614241,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
136,False,"{'a': 0.001, 'e': 0.9909013312045479}",20,0,-80.11821169306971,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
137,False,"{'a': 0.001, 'e': 0.990766245465348}",30,0,-177.94734337385208,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
138,False,"{'a': 0.001, 'e': 0.9906301689599851}",20,0,-43.88537863775562,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
139,False,"{'a': 0.001, 'e': 0.9904931018245359}",30,0,-142.41475213849236,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
140,False,"{'a': 0.001, 'e': 0.9903550441960673}",30,0,-119.483928167425,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
141,False,"{'a': 0.001, 'e': 0.9902159962126371}",35,0,-97.21603872728338,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
142,False,"{'a': 0.001, 'e': 0.9900759580132933}",20,0,-30.023788728861412,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
143,False,"{'a': 0.001, 'e': 0.9899349297380738}",20,0,-98.0605910195798,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
144,False,"{'a': 0.001, 'e': 0.9897929115280072}",25,0,-137.52276643701111,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
145,False,"{'a': 0.001, 'e': 0.9896499035251115}",20,0,-104.31566713338705,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
146,False,"{'a': 0.001, 'e': 0.9895059058723947}",20,0,-92.47455745958744,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
147,False,"{'a': 0.001, 'e': 0.9893609187138546}",20,0,-96.3446460102063,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
148,False,"{'a': 0.001, 'e': 0.9892149421944781}",25,0,-115.28324862189251,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.989067976460242}",30,0,-233.25267360919304,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
150,False,"{'a': 0.001, 'e': 0.9889200216581118}",20,0,-55.93960854783876,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
151,False,"{'a': 0.001, 'e': 0.9887710779360422}",20,0,-174.61657226662186,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
152,False,"{'a': 0.001, 'e': 0.9886211454429773}",20,0,-142.32398605758064,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
153,False,"{'a': 0.001, 'e': 0.9884702243288492}",25,0,-90.04571958665707,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.9883183147445792}",25,5,-255.87791169230061,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 5}",1
155,False,"{'a': 0.001, 'e': 0.9881654168420767}",25,0,-151.11715445132768,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
156,False,"{'a': 0.001, 'e': 0.9880115307742399}",20,0,-176.4882202785318,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
157,False,"{'a': 0.001, 'e': 0.9878566566949545}",30,0,-87.9477735237741,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
158,False,"{'a': 0.001, 'e': 0.9877007947590948}",25,0,-158.5456451177838,"{0: 10, 1: 5, 2: 8, 3: 1, 4: 1}",0
159,False,"{'a': 0.001, 'e': 0.9875439451225226}",25,0,-92.1565423531658,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
160,False,"{'a': 0.001, 'e': 0.9873861079420876}",35,0,-201.19978161617132,"{0: 21, 1: 5, 2: 4, 3: 2, 4: 3}",0
161,False,"{'a': 0.001, 'e': 0.9872272833756269}",30,0,-120.29972777614954,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
162,False,"{'a': 0.001, 'e': 0.9870674715819652}",25,0,-161.5561816820589,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
163,False,"{'a': 0.001, 'e': 0.986906672720914}",30,0,-181.99887377399347,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
164,False,"{'a': 0.001, 'e': 0.9867448869532726}",20,0,-81.4333330678749,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
165,False,"{'a': 0.001, 'e': 0.9865821144408262}",20,0,-59.0080404056021,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
166,False,"{'a': 0.001, 'e': 0.9864183553463477}",25,8,-110.77375833720095,"{0: 8, 1: 4, 2: 2, 3: 2, 4: 1}",1
167,False,"{'a': 0.001, 'e': 0.986253609833596}",30,11,-128.49058319306394,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 2}",1
168,False,"{'a': 0.001, 'e': 0.9860878780673167}",30,14,-52.06218114323751,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 0}",1
169,False,"{'a': 0.001, 'e': 0.9859211602132415}",25,0,-97.87303079120684,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
170,False,"{'a': 0.001, 'e': 0.9857534564380882}",20,0,-226.86415935448645,"{0: 8, 1: 1, 2: 7, 3: 0, 4: 4}",0
171,False,"{'a': 0.001, 'e': 0.9855847669095608}",30,0,-149.21050686364586,"{0: 17, 1: 1, 2: 10, 3: 1, 4: 1}",0
172,False,"{'a': 0.001, 'e': 0.9854150917963483}",25,0,-97.17679274299273,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
173,False,"{'a': 0.001, 'e': 0.9852444312681263}",20,0,-142.76907386403857,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
174,False,"{'a': 0.001, 'e': 0.9850727854955552}",20,0,-93.41486821639143,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
175,False,"{'a': 0.001, 'e': 0.9849001546502806}",25,0,-105.386313678641,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
176,False,"{'a': 0.001, 'e': 0.9847265389049334}",30,0,-124.09233170623259,"{0: 17, 1: 3, 2: 9, 3: 0, 4: 1}",0
177,False,"{'a': 0.001, 'e': 0.9845519384331295}",30,0,-166.611750135932,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
178,False,"{'a': 0.001, 'e': 0.984376353409469}",20,0,-56.59510401204275,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
179,False,"{'a': 0.001, 'e': 0.9841997840095373}",30,0,-155.5714351545942,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
180,False,"{'a': 0.001, 'e': 0.9840222304099036}",35,0,-162.74354830999272,"{0: 21, 1: 5, 2: 6, 3: 1, 4: 2}",0
181,False,"{'a': 0.001, 'e': 0.9838436927881214}",25,0,-47.554513433383384,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
182,False,"{'a': 0.001, 'e': 0.9836641713227284}",20,0,-109.47674461409679,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
183,False,"{'a': 0.001, 'e': 0.9834836661932461}",30,0,-210.09949468990465,"{0: 15, 1: 5, 2: 4, 3: 4, 4: 2}",0
