trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
58,False,"{'a': 0.5, 'e': 0.9746452757206577}",20,0,-65.11741999836502,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.7480575296890004}",20,0,-101.01162211611626,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.3383192109710552}",25,1,-7.81733943438482,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.15425144988758405}",20,0,-18.178343193959893,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.6090559761063562}",25,0,-71.18495926674926,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
63,False,"{'a': 0.5, 'e': 0.9147423578045313}",20,6,-53.83458119368915,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
64,False,"{'a': 0.5, 'e': 0.9964679075571249}",20,0,-140.2227322869378,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 3}",0
65,False,"{'a': 0.5, 'e': 0.8342233605065102}",25,0,-264.7930177167638,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 5}",0
66,False,"{'a': 0.5, 'e': 0.4677318402470736}",20,9,10.64033951599474,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.013276747223059479}",20,10,18.0345571385234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.49103472393024045}",20,12,-11.211856762513657,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.8485702747846052}",20,0,-62.638067268088754,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.9983462274487422}",20,0,-139.93539533466523,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.9036922050915067}",30,0,-179.9450259622612,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
72,False,"{'a': 0.5, 'e': 0.587782813560387}",25,0,-77.43084340160573,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.12796368962740468}",20,0,-43.0608118616029,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.3631854084160624}",30,12,23.10716250412357,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.7654140519453434}",25,0,-132.20362150308605,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.9802426408101081}",20,0,-108.57741580900226,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
77,False,"{'a': 0.5, 'e': 0.9550736440472949}",30,0,-281.0482142688365,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 5}",0
78,False,"{'a': 0.5, 'e': 0.6960693098638898}",30,0,-10.012029481379248,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.2666429323599373}",30,0,-41.86554341021391,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.22806693448309956}",25,0,-54.16163183455404,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.6669380616522619}",25,9,-92.21349850574533,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
82,False,"{'a': 0.5, 'e': 0.9425194910508831}",25,0,-70.61115953343527,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.9873392775238264}",25,14,-70.50973931112716,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 1}",1
84,False,"{'a': 0.5, 'e': 0.7904239741978156}",20,0,-69.77123727871985,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
