trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
150,False,"{'a': 0.5, 'e': 0.24999999999999933}",20,3,21.97900161675572,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.24499999999999933}",25,0,-7.721758811318292,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
152,False,"{'a': 0.5, 'e': 0.23999999999999932}",20,11,-12.68475561428944,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.23499999999999932}",25,14,-7.907973518210261,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.22999999999999932}",25,7,-17.254410694880182,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.2249999999999993}",20,0,12.646938148957176,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.2199999999999993}",20,12,1.0936770545013559,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.2149999999999993}",25,14,22.41366032000266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.2099999999999993}",35,12,3.266132962009527,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.2049999999999993}",25,0,35.563031455691586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.1999999999999993}",30,7,6.150791257299487,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.19499999999999929}",20,10,10.603751822740941,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.18999999999999928}",35,1,22.51401508652147,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.18499999999999928}",30,15,13.06595813612628,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.17999999999999927}",25,0,-71.40719008797403,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.17499999999999927}",20,8,19.823396172304637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.16999999999999926}",25,8,7.970517548237277,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.16499999999999926}",20,9,-28.82407965460049,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.15999999999999925}",20,9,11.130348718958942,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.15499999999999925}",20,0,-4.523828139565682,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.14999999999999925}",20,4,-8.185190553606876,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.14499999999999924}",20,11,9.914912428702316,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.13999999999999924}",20,2,26.968531989715434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.13499999999999923}",20,8,16.666978780560527,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.12999999999999923}",20,0,18.08306136560434,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.12499999999999922}",20,0,-37.39417756679522,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.11999999999999922}",20,0,-16.606668191400317,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.11499999999999921}",20,3,27.429724558263757,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.10999999999999921}",25,12,0.5287588996018888,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.1049999999999992}",20,6,15.292589743694219,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.0999999999999992}",25,12,21.56423253159264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.0949999999999992}",20,16,7.3758122504254695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.08999999999999919}",25,9,21.91880200994438,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.08499999999999919}",20,0,-69.38035128221048,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.07999999999999918}",20,6,11.453626463559141,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.07499999999999918}",35,15,23.98818472994014,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.06999999999999917}",20,9,-7.168828564192902,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.06499999999999917}",35,13,-29.653348444196737,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
188,False,"{'a': 0.5, 'e': 0.05999999999999917}",20,0,3.952954860220953,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
