trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
10,True,"{'a': 0, 'e': 0}",30,7,38.426989832074824,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,9,36.745768298192814,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,3,42.6994779866016,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,13,34.44889293749946,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,14,11.726501552871714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,0,29.97473651499873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,4,40.07431660065193,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,0,13.115624764541797,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",20,0,26.29278959006902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",20,0,26.998401448598766,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",30,0,45.43365358514627,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,8,17.455102655417146,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,6,32.44201735229113,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,0,44.34877427659123,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0, 'e': 0}",20,7,-17.039172808335262,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
25,True,"{'a': 0, 'e': 0}",30,4,0.3139023706043893,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
26,True,"{'a': 0, 'e': 0}",25,13,19.96203336247761,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,2,22.947503374915833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,0,23.86385454675283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0, 'e': 0}",25,4,32.027393070295766,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,0,29.01682958779547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0, 'e': 0}",20,0,22.48476409094932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",30,16,27.218130252602823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",35,21,23.802324431043715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,0,38.38547663765174,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0, 'e': 0}",20,10,18.315260869113402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,0,-1.8015657253758899,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
37,True,"{'a': 0, 'e': 0}",25,0,36.505256759335275,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0, 'e': 0}",20,13,13.633287123921853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,16,7.722888662457918,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
